Sample Date & Time,Sample Id (Grid),Latitude (Centre of grid),Longitude (Centre of grid),VH-pol,VV-pol,SM1 (%),Crop Name,label
2023-01-18 00:00:00,14E,22.515543,72.750935,-18.3826,-12.7516,25.03333333333333,Wheat,High
2023-01-18 00:00:00,15A,22.515953,72.75545,-15.4043,-6.99299,39.8,Wheat,Very High
2023-01-18 00:00:00,15B,22.515949,72.756128,-15.4917,-9.12098,44.5,Wheat,Very High
2023-01-18 00:00:00,15C,22.515395,72.756042,-14.7563,-9.58836,26.3,Wheat,High
2023-01-18 00:00:00,15D,22.515392,72.75548,-18.0314,-11.075,50.0,Fallow,Very High
2023-01-18 00:00:00,15E,22.515768,72.75581,-15.5752,-7.88299,42.1,Wheat,Very High
2023-01-18 00:00:00,16A,22.509924,72.774006,-14.8783,-8.50801,14.7,Tobacco&Chickori,Medium
2023-01-18 00:00:00,16B,22.509328,72.774041,-15.3148,-7.97062,18.0,Tobacco&Chickori,Medium
2023-01-18 00:00:00,16C,22.50929,72.774752,-14.718,-8.16072,26.7,Chickori,High
2023-01-18 00:00:00,16D,22.509753,72.77471,-16.4789,-9.75548,31.5,Chickori,High
2023-01-18 00:00:00,16E,22.509581,72.774453,-15.6628,-9.21482,29.166666666666668,Chickori,High
2023-01-18 00:00:00,17A,22.508014,72.772291,-14.7798,-10.7378,21.9,Wheat,Medium
2023-01-18 00:00:00,17B,22.508111,72.772801,-16.0701,-9.75722,21.1,Wheat,Medium
2023-01-18 00:00:00,17C,22.507532,72.772595,-14.0855,-9.15274,14.1,Chickori,Medium
2023-01-18 00:00:00,17D,22.507484,72.772119,-14.2032,-8.23296,17.4,Chickori,Medium
2023-01-18 00:00:00,17E,22.50785,72.772474,-14.9238,-10.6211,25.3,Wheat,High
2023-01-18 00:00:00,19A,22.505576,72.76343,-15.1833,-9.39411,36.3,Wheat,High
2023-01-18 00:00:00,19B,22.505581,72.764064,-14.2857,-8.87994,38.9,Wheat,High
2023-01-18 00:00:00,19C,22.505961,72.764083,-15.0224,-9.32048,36.3,Chickori,High
2023-01-18 00:00:00,19D,22.506133,72.763434,-14.6564,-9.59774,39.2,Wheat,Very High
2023-01-18 00:00:00,19E,22.505784,72.763859,-14.6934,-8.92558,38.233333333333334,Chickori,High
2023-01-18 00:00:00,20A,22.505233,72.763051,-15.2741,-11.7519,50.0,Wheat,Very High
2023-01-18 00:00:00,20B,22.50465,72.763111,-15.2789,-9.39742,26.1,Wheat,High
2023-01-18 00:00:00,20C,22.504626,72.762487,-14.2067,-8.68391,50.0,Weed&Chickori,Very High
2023-01-18 00:00:00,20D,22.505225,72.762441,-14.8864,-10.3688,50.0,Wheat,Very High
2023-01-18 00:00:00,20E,22.504991,72.762739,-16.0106,-11.0616,27.5,Wheat,High
2023-01-18 00:00:00,21A,22.502812,72.762127,-11.8141,-4.889,11.1,Mustard,Low
2023-01-18 00:00:00,21B,22.502834,72.761572,-13.8549,-6.58466,34.2,Tobacco,High
2023-01-18 00:00:00,21C,22.503324,72.761544,-12.5702,-6.88008,22.1,Tobacco,Medium
2023-01-18 00:00:00,21D,22.503423,72.762158,-15.5821,-9.41477,34.0,Wheat,High
2023-01-18 00:00:00,21E,22.503156,72.761872,-13.1134,-6.69729,26.266666666666666,Tobacco,High
2023-01-18 00:00:00,22A,22.512449,72.761352,-12.0053,-4.55588,34.6,Tobacco,High
2023-01-18 00:00:00,22B,22.512453,72.761967,-12.5588,-7.75929,47.3,Wheat,Very High
2023-01-18 00:00:00,22C,22.511898,72.761975,-11.5177,-5.1475,37.8,Tobacco,High
2023-01-18 00:00:00,22D,22.511855,72.761373,-12.3139,-4.62778,38.4,Tobacco,High
2023-01-18 00:00:00,22E,22.512015,72.761676,-8.51928,-4.38762,38.6,Tobacco,High
2023-01-18 00:00:00,23A,22.514247,72.763284,-14.4875,-6.65084,20.4,Tobacco,Medium
2023-01-18 00:00:00,23B,22.51377,72.763369,-11.9224,-4.38034,18.6,Tobacco,Medium
2023-01-18 00:00:00,23C,22.513729,72.763922,-10.5732,-6.83968,21.6,Tobacco,Medium
2023-01-18 00:00:00,23D,22.514213,72.763909,-13.9667,-8.96324,24.4,Wheat,High
2023-01-18 00:00:00,23E,22.513938,72.763678,-11.9098,-5.06235,19.8,Tobacco,Medium
2023-01-18 00:00:00,24A,22.514666,72.762935,-15.2095,-8.1386,24.9,Tobacco,High
2023-01-18 00:00:00,24B,22.514581,72.762408,-15.2798,-8.52858,21.1,Tobacco,Medium
2023-01-18 00:00:00,24C,22.515133,72.762345,-14.9254,-6.82117,24.9,Tobacco,High
2023-01-18 00:00:00,24D,22.515104,72.762909,-13.8776,-6.75098,23.0,Tobacco,Medium
2023-01-18 00:00:00,24E,22.514946,72.762661,-14.103,-6.63893,23.833333333333332,Tobacco,Medium
2023-01-18 00:00:00,25A,22.513455,72.765917,-13.7533,-6.4855,23.1,Tobacco,Medium
2023-01-18 00:00:00,25B,22.512796,72.765908,-9.05371,-5.75431,41.2,Tobacco,Very High
2023-01-18 00:00:00,25C,22.512796,72.765185,-13.4286,-6.93428,26.7,Tobacco,High
2023-01-18 00:00:00,25D,22.513408,72.765196,-15.3144,-8.94126,19.1,Fallow,Medium
2023-01-18 00:00:00,25E,22.513116,72.765588,-13.7703,-7.83323,38.93333333333334,Wheat,High
2023-01-18 00:00:00,26A,22.520103,72.766083,-16.0378,-8.98771,21.9,Wheat,Medium
2023-01-18 00:00:00,26B,22.520661,72.766068,-16.4705,-11.4268,27.8,Bhaji,High
2023-01-18 00:00:00,26C,22.520655,72.766749,-16.4688,-11.9319,27.8,Wheat,High
2023-01-18 00:00:00,26D,22.520125,72.766746,-15.2937,-8.63301,21.3,Wheat,Medium
2023-01-18 00:00:00,26E,22.520285,72.766488,-17.2874,-10.9716,20.46666666666667,Wheat,Medium
2023-01-18 00:00:00,27A,22.521854,72.766591,-15.49,-10.5958,39.3,Wheat,Very High
2023-01-18 00:00:00,27B,22.521859,72.766132,-14.8411,-9.18359,22.0,Wheat,Medium
2023-01-18 00:00:00,27C,22.522409,72.766261,-15.9913,-10.7964,29.0,Wheat,High
2023-01-18 00:00:00,27D,22.522381,72.76673,-16.8731,-12.7584,26.5,Wheat,High
2023-01-18 00:00:00,27E,22.522201,72.766434,-15.2175,-10.0722,20.03333333333333,Wheat,Medium
2023-01-18 00:00:00,28A,22.523697,72.767969,-15.3651,-10.5871,8.6,Wheat,Low
2023-01-18 00:00:00,28B,22.52371,72.768582,-16.02,-11.404,9.0,Wheat,Low
2023-01-18 00:00:00,28C,22.524262,72.768629,-11.4553,-5.50537,29.4,Tobacco,High
2023-01-18 00:00:00,28D,22.524252,72.767989,-13.3615,-8.21749,26.3,Tobacco,High
2023-01-18 00:00:00,28E,22.524049,72.768361,-12.6595,-6.21008,28.066666666666666,Tobacco,High
2023-01-18 00:00:00,29A,22.52364,72.766727,-15.6868,-9.37278,28.9,Wheat,High
2023-01-18 00:00:00,29B,22.523657,72.766016,-14.3984,-7.84593,16.8,Tobacco,Medium
2023-01-18 00:00:00,29C,22.524255,72.766024,-14.3983,-6.44354,46.0,Tobacco,Very High
2023-01-18 00:00:00,29D,22.524229,72.766601,-13.4604,-5.85583,38.9,Tobacco,High
2023-01-18 00:00:00,29E,22.524027,72.766357,-13.4343,-5.61265,36.766666666666666,Tobacco,High
2023-01-30 00:00:00,1A,22.526048,72.765011,-12.186,-8.23944,11.5,Mustard,Low
2023-01-30 00:00:00,1B,22.525481,72.765028,-14.2387,-8.5873,30.3,Chickori,High
2023-01-30 00:00:00,1C,22.525423,72.765663,-15.5438,-9.51593,21.9,Chickori,Medium
2023-01-30 00:00:00,1D,22.525999,72.765663,-16.0669,-9.92072,9.4,Lemon,Low
2023-01-30 00:00:00,1E,22.525563,72.765399,-14.9784,-8.8465,13.3,Chickori,Medium
2023-01-30 00:00:00,2A,22.52729,72.764707,-17.6583,-9.95834,17.3,Wheat,Medium
2023-01-30 00:00:00,2B,22.527874,72.764718,-16.3201,-10.9422,24.3,Wheat,Medium
2023-01-30 00:00:00,2C,22.527854,72.764092,-16.9359,-12.4538,21.3,Wheat,Medium
2023-01-30 00:00:00,2D,22.527369,72.764055,-17.0737,-11.5407,16.8,Wheat,Medium
2023-01-30 00:00:00,2E,22.527544,72.764518,-17.3451,-11.4806,18.333333333333332,Wheat,Medium
2023-01-30 00:00:00,3A,22.525921,72.762216,-16.2627,-11.1686,37.7,Wheat,High
2023-01-30 00:00:00,3B,22.52584,72.762791,-15.7022,-11.468,27.5,Wheat,High
2023-01-30 00:00:00,3C,22.525384,72.762825,-16.2336,-10.1653,24.3,Wheat,Medium
2023-01-30 00:00:00,3D,22.525408,72.762107,-15.956,-11.3401,30.6,Wheat,High
2023-01-30 00:00:00,3E,22.525592,72.762415,-16.9755,-12.5233,26.8,Wheat,High
2023-01-30 00:00:00,4A,22.525937,72.760776,-15.6671,-10.1801,14.4,Wheat,Medium
2023-01-30 00:00:00,4B,22.525981,72.760155,-16.0585,-10.2699,23.9,Wheat,Medium
2023-01-30 00:00:00,4C,22.525355,72.760222,-15.4619,-10.7014,26.8,Wheat,High
2023-01-30 00:00:00,4D,22.525455,72.760782,-15.5571,-10.7794,20.0,Wheat,Medium
2023-01-30 00:00:00,4E,22.525639,72.760495,-14.9434,-10.2317,20.033333333333335,Wheat,Medium
2023-01-30 00:00:00,5A,22.527575,72.759127,-17.1166,-10.9082,44.6,Wheat,Very High
2023-01-30 00:00:00,5B,22.527161,72.759162,-16.932,-11.0939,49.7,Wheat,Very High
2023-01-30 00:00:00,5C,22.527168,72.759822,-16.5729,-11.9191,56.4,Wheat,Very High
2023-01-30 00:00:00,5D,22.527736,72.759854,-16.2743,-10.7624,42.8,Wheat,Very High
2023-01-30 00:00:00,5E,22.527454,72.759598,-16.9523,-11.6317,49.5,Wheat,Very High
2023-01-30 00:00:00,6A,22.526732,72.757887,-15.6288,-10.6945,46.7,Wheat,Very High
2023-01-30 00:00:00,6B,22.526314,72.757891,-14.2659,-8.39123,41.8,Wheat,Very High
2023-01-30 00:00:00,6C,22.526244,72.757237,-15.9383,-10.9094,31.3,Wheat,High
2023-01-30 00:00:00,6D,22.526763,72.757237,-15.9894,-11.2299,49.6,Wheat,Very High
2023-01-30 00:00:00,6E,22.526525,72.757638,-15.6686,-11.0403,47.833333333333336,Wheat,Very High
2023-01-30 00:00:00,7A,22.527958,72.750395,-19.0665,-12.2615,50.0,Fallow,Very High
2023-01-30 00:00:00,7B,22.528433,72.750436,-19.5801,-12.3222,50.0,Fallow,Very High
2023-01-30 00:00:00,7C,22.528529,72.751032,-19.2929,-9.30659,50.0,Fallow,Very High
2023-01-30 00:00:00,7D,22.527949,72.751069,-21.2272,-14.123,50.0,Fallow,Very High
2023-01-30 00:00:00,7E,22.528163,72.750758,-19.8921,-12.155,50.0,Fallow,Very High
2023-01-30 00:00:00,8A,22.526748,72.749919,-16.8547,-11.9814,30.4,Wheat,High
2023-01-30 00:00:00,8B,22.526719,72.749468,-16.6034,-10.905,21.5,Wheat,Medium
2023-01-30 00:00:00,8C,22.526145,72.74949,-15.4321,-8.83472,50.0,Wheat,Very High
2023-01-30 00:00:00,8D,22.526286,72.750055,-15.5413,-10.3801,24.8,Wheat,High
2023-01-30 00:00:00,8E,22.526437,72.749791,-16.3067,-10.8623,31.8,Wheat,High
2023-01-30 00:00:00,9A,22.527928,72.746618,-16.5009,-9.06509,28.3,Wheat,High
2023-01-30 00:00:00,9B,22.527864,72.747112,-15.6414,-10.0537,27.7,Wheat,High
2023-01-30 00:00:00,9C,22.528473,72.747142,-15.8904,-8.92933,35.4,Wheat,High
2023-01-30 00:00:00,9D,22.528502,72.746614,-15.1796,-9.47953,29.7,Wheat,High
2023-01-30 00:00:00,9E,22.528209,72.746825,-15.2609,-8.24861,33.766666666666666,Wheat,High
2023-01-30 00:00:00,10A,22.526665,72.746543,-17.3715,-12.6838,18.2,Wheat,Medium
2023-01-30 00:00:00,10B,22.526281,72.746567,-14.1088,-9.86262,20.5,Wheat,Medium
2023-01-30 00:00:00,10C,22.526099,72.747116,-14.8262,-9.11705,27.1,Wheat,High
2023-01-30 00:00:00,10D,22.526674,72.747171,-17.2411,-11.5787,19.3,Wheat,Medium
2023-01-30 00:00:00,10E,22.52649,72.746891,-16.3782,-11.2489,20.933333333333334,Wheat,Medium
2023-01-30 00:00:00,12A,22.518535,72.746677,-15.205,-11.7508,50.0,Wheat,Very High
2023-01-30 00:00:00,12B,22.518013,72.746708,-17.3032,-10.4226,50.0,Wheat,Very High
2023-01-30 00:00:00,12C,22.517941,72.747349,-14.5867,-5.55237,50.0,Tobacco,Very High
2023-01-30 00:00:00,12D,22.518535,72.74737,-15.4608,-9.6714,50.0,Wheat,Very High
2023-01-30 00:00:00,12E,22.518272,72.747109,-16.582,-10.9173,50.0,Wheat,Very High
2023-01-30 00:00:00,13A,22.51777,72.752478,-15.9931,-10.4864,45.2,Wheat,Very High
2023-01-30 00:00:00,13B,22.517764,72.753199,-15.2281,-10.7843,37.1,Wheat,High
2023-01-30 00:00:00,13C,22.517261,72.753172,-14.7895,-10.6469,39.2,Wheat,Very High
2023-01-30 00:00:00,13D,22.517127,72.752548,-14.7874,-10.9792,37.1,Wheat,High
2023-01-30 00:00:00,13E,22.517547,72.752847,-14.8197,-11.2465,49.766666666666666,Wheat,Very High
2023-01-30 00:00:00,14A,22.515363,72.751239,-14.4206,-8.29293,31.5,Wheat,High
2023-01-30 00:00:00,14B,22.515897,72.751233,-16.1968,-9.89683,40.0,Wheat,Very High
2023-01-30 00:00:00,14C,22.515909,72.750612,-15.307,-11.7033,41.2,Wheat,Very High
2023-01-30 00:00:00,14D,22.51533,72.750642,-14.6731,-10.6978,35.0,Wheat,High
2023-01-30 00:00:00,14E,22.515543,72.750935,-14.2847,-11.1177,31.466666666666665,Wheat,High
2023-01-30 00:00:00,15A,22.515953,72.75545,-15.6839,-9.70795,26.4,Wheat,High
2023-01-30 00:00:00,15B,22.515949,72.756128,-16.3498,-10.7903,29.7,Wheat,High
2023-01-30 00:00:00,15C,22.515395,72.756042,-14.6972,-10.2006,31.7,Wheat,High
2023-01-30 00:00:00,15D,22.515392,72.75548,-16.8298,-11.5686,50.0,Fallow,Very High
2023-01-30 00:00:00,15E,22.515768,72.75581,-16.1381,-10.3474,22.46666666666667,Wheat,Medium
2023-01-30 00:00:00,16A,22.509924,72.774006,-14.697,-8.0968,11.9,Tobacco&Chickori,Medium
2023-01-30 00:00:00,16B,22.509328,72.774041,-14.8821,-7.42032,13.2,Tobacco&Chickori,Medium
2023-01-30 00:00:00,16C,22.50929,72.774752,-13.8753,-9.33721,24.2,Chickori,Medium
2023-01-30 00:00:00,16D,22.509753,72.77471,-14.7001,-8.42968,22.6,Chickori,Medium
2023-01-30 00:00:00,16E,22.509581,72.774453,-14.2055,-7.73729,23.8,Chickori,Medium
2023-01-30 00:00:00,17A,22.508014,72.772291,-14.0663,-9.24351,28.5,Wheat,High
2023-01-30 00:00:00,17B,22.508111,72.772801,-13.9646,-9.53856,25.8,Wheat,High
2023-01-30 00:00:00,17C,22.507532,72.772595,-13.1507,-8.51202,29.8,Chickori,High
2023-01-30 00:00:00,17D,22.507484,72.772119,-13.8451,-8.02083,25.1,Chickori,High
2023-01-30 00:00:00,17E,22.50785,72.772474,-13.693,-9.18496,23.2,Wheat,Medium
2023-01-30 00:00:00,19A,22.505576,72.76343,-16.5834,-9.94014,18.4,Wheat,Medium
2023-01-30 00:00:00,19B,22.505581,72.764064,-15.7677,-10.2866,27.4,Wheat,High
2023-01-30 00:00:00,19C,22.505961,72.764083,-14.9713,-10.4383,25.8,Chickori,High
2023-01-30 00:00:00,19D,22.506133,72.763434,-15.27,-10.4266,30.4,Wheat,High
2023-01-30 00:00:00,19E,22.505784,72.763859,-15.1571,-10.6741,27.566666666666666,Chickori,High
2023-01-30 00:00:00,20A,22.505233,72.763051,-15.4661,-10.3945,26.9,Wheat,High
2023-01-30 00:00:00,20B,22.50465,72.763111,-16.0858,-10.1902,16.8,Wheat,Medium
2023-01-30 00:00:00,20C,22.504626,72.762487,-15.5935,-10.3974,24.1,Weed&Chickori,Medium
2023-01-30 00:00:00,20D,22.505225,72.762441,-16.8782,-11.3452,25.4,Wheat,High
2023-01-30 00:00:00,20E,22.504991,72.762739,-15.6528,-11.0237,22.46666666666667,Wheat,Medium
2023-01-30 00:00:00,21A,22.502812,72.762127,-12.1096,-4.35332,37.6,Mustard,High
2023-01-30 00:00:00,21B,22.502834,72.761572,-12.6734,-6.90669,31.6,Tobacco,High
2023-01-30 00:00:00,21C,22.503324,72.761544,-12.5303,-6.38405,28.4,Tobacco,High
2023-01-30 00:00:00,21D,22.503423,72.762158,-14.1099,-8.30811,28.3,Wheat,High
2023-01-30 00:00:00,21E,22.503156,72.761872,-12.6323,-6.14565,23.633333333333333,Tobacco,Medium
2023-01-30 00:00:00,22A,22.512449,72.761352,-11.5008,-4.55879,23.6,Tobacco,Medium
2023-01-30 00:00:00,22B,22.512453,72.761967,-12.2565,-9.20599,26.5,Wheat,High
2023-01-30 00:00:00,22C,22.511898,72.761975,-13.6459,-5.13572,21.6,Tobacco,Medium
2023-01-30 00:00:00,22D,22.511855,72.761373,-12.2502,-3.92874,19.5,Tobacco,Medium
2023-01-30 00:00:00,22E,22.512015,72.761676,-12.9911,-4.2588,24.466666666666665,Tobacco,High
2023-01-30 00:00:00,23A,22.514247,72.763284,-13.6907,-6.34436,30.1,Tobacco,High
2023-01-30 00:00:00,23B,22.51377,72.763369,-11.3752,-3.2291,29.3,Tobacco,High
2023-01-30 00:00:00,23C,22.513729,72.763922,-12.7811,-4.84493,35.1,Tobacco,High
2023-01-30 00:00:00,23D,22.514213,72.763909,-16.2037,-8.27562,18.8,Wheat,Medium
2023-01-30 00:00:00,23E,22.513938,72.763678,-12.3364,-3.99248,27.733333333333334,Tobacco,High
2023-01-30 00:00:00,24A,22.514666,72.762935,-14.5675,-7.02278,29.7,Tobacco,High
2023-01-30 00:00:00,24B,22.514581,72.762408,-14.8695,-6.81099,35.2,Tobacco,High
2023-01-30 00:00:00,24C,22.515133,72.762345,-13.516,-4.30387,24.7,Tobacco,High
2023-01-30 00:00:00,24D,22.515104,72.762909,-12.8364,-4.96629,28.2,Tobacco,High
2023-01-30 00:00:00,24E,22.514946,72.762661,-15.0041,-4.56167,27.433333333333334,Tobacco,High
2023-01-30 00:00:00,25A,22.513455,72.765917,-12.1865,-5.48042,34.9,Tobacco,High
2023-01-30 00:00:00,25B,22.512796,72.765908,-12.0578,-3.93838,23.2,Tobacco,Medium
2023-01-30 00:00:00,25C,22.512796,72.765185,-11.4954,-5.00131,29.0,Tobacco,High
2023-01-30 00:00:00,25D,22.513408,72.765196,-16.354,-6.90903,17.8,Fallow,Medium
2023-01-30 00:00:00,25E,22.513116,72.765588,-14.5777,-9.93028,18.1,Wheat,Medium
2023-01-30 00:00:00,26A,22.520103,72.766083,-13.4346,-8.82331,21.7,Wheat,Medium
2023-01-30 00:00:00,26B,22.520661,72.766068,-15.5961,-11.2159,39.3,Bhaji,Very High
2023-01-30 00:00:00,26C,22.520655,72.766749,-15.6754,-12.2058,25.6,Wheat,High
2023-01-30 00:00:00,26D,22.520125,72.766746,-14.0467,-9.33508,22.1,Wheat,Medium
2023-01-30 00:00:00,26E,22.520285,72.766488,-14.5869,-11.4771,20.133333333333333,Wheat,Medium
2023-01-30 00:00:00,27A,22.521854,72.766591,-15.6336,-10.8891,19.8,Wheat,Medium
2023-01-30 00:00:00,27B,22.521859,72.766132,-16.152,-9.84884,25.9,Wheat,High
2023-01-30 00:00:00,27C,22.522409,72.766261,-14.949,-9.38173,34.7,Wheat,High
2023-01-30 00:00:00,27D,22.522381,72.76673,-14.2766,-10.6539,39.6,Wheat,Very High
2023-01-30 00:00:00,27E,22.522201,72.766434,-14.2282,-9.77077,43.03333333333333,Wheat,Very High
2023-01-30 00:00:00,28A,22.523697,72.767969,-14.7608,-9.63492,50.0,Wheat,Very High
2023-01-30 00:00:00,28B,22.52371,72.768582,-14.1151,-9.43904,29.1,Wheat,High
2023-01-30 00:00:00,28C,22.524262,72.768629,-7.98165,-2.47196,19.1,Tobacco,Medium
2023-01-30 00:00:00,28D,22.524252,72.767989,-13.6156,-5.82751,39.7,Tobacco,Very High
2023-01-30 00:00:00,28E,22.524049,72.768361,-11.9856,-7.16127,17.03333333333333,Tobacco,Medium
2023-01-30 00:00:00,29A,22.52364,72.766727,-14.9478,-9.25458,40.6,Wheat,Very High
2023-01-30 00:00:00,29B,22.523657,72.766016,-14.4127,-6.28017,34.7,Tobacco,High
2023-01-30 00:00:00,29C,22.524255,72.766024,-12.4329,-5.99228,22.7,Tobacco,Medium
2023-01-30 00:00:00,29D,22.524229,72.766601,-14.2756,-7.07289,25.9,Tobacco,High
2023-01-30 00:00:00,29E,22.524027,72.766357,-13.338,-4.8338,25.566666666666666,Tobacco,High
2023-02-11 00:00:00,1A,22.526048,72.765011,-15.7491,-7.55793,31.7,Fallow,High
2023-02-11 00:00:00,1B,22.525481,72.765028,-15.1052,-10.042,15.0,Chickori,Medium
2023-02-11 00:00:00,1C,22.525423,72.765663,-16.2079,-8.83637,30.4,Chickori,High
2023-02-11 00:00:00,1D,22.525999,72.765663,-16.8035,-10.1382,1.9,Lemon,Low
2023-02-11 00:00:00,1E,22.525563,72.765399,-15.1126,-8.26865,32.7,Chickori,High
2023-02-11 00:00:00,2A,22.52729,72.764707,-16.4743,-11.4755,25.5,Wheat,High
2023-02-11 00:00:00,2B,22.527874,72.764718,-15.1228,-11.4411,29.1,Wheat,High
2023-02-11 00:00:00,2C,22.527854,72.764092,-17.507,-11.8249,21.8,Wheat,Medium
2023-02-11 00:00:00,2D,22.527369,72.764055,-17.0632,-11.7332,14.7,Wheat,Medium
2023-02-11 00:00:00,2E,22.527544,72.764518,-16.7978,-12.5305,21.2,Wheat,Medium
2023-02-11 00:00:00,3A,22.525921,72.762216,-14.4156,-10.3629,33.6,Wheat,High
2023-02-11 00:00:00,3B,22.52584,72.762791,-15.6359,-12.5786,31.3,Wheat,High
2023-02-11 00:00:00,3C,22.525384,72.762825,-15.5467,-12.6783,30.7,Wheat,High
2023-02-11 00:00:00,3D,22.525408,72.762107,-15.7564,-12.4753,35.1,Wheat,High
2023-02-11 00:00:00,3E,22.525592,72.762415,-16.4941,-14.4765,33.766666666666666,Wheat,High
2023-02-11 00:00:00,4A,22.525937,72.760776,-16.4377,-10.5224,24.4,Wheat,High
2023-02-11 00:00:00,4B,22.525981,72.760155,-17.6211,-11.8147,26.4,Wheat,High
2023-02-11 00:00:00,4C,22.525355,72.760222,-16.2021,-10.2135,39.4,Wheat,Very High
2023-02-11 00:00:00,4D,22.525455,72.760782,-15.084,-10.2963,29.8,Wheat,High
2023-02-11 00:00:00,4E,22.525639,72.760495,-15.6963,-10.1023,35.0,Wheat,High
2023-02-11 00:00:00,5A,22.527575,72.759127,-18.468,-14.5624,24.4,Wheat,High
2023-02-11 00:00:00,5B,22.527161,72.759162,-19.2072,-13.9204,21.1,Wheat,Medium
2023-02-11 00:00:00,5C,22.527168,72.759822,-18.4306,-13.4764,26.1,Wheat,High
2023-02-11 00:00:00,5D,22.527736,72.759854,-18.2222,-12.0832,20.5,Wheat,Medium
2023-02-11 00:00:00,5E,22.527454,72.759598,-19.2194,-13.793,24.099999999999998,Wheat,Medium
2023-02-11 00:00:00,6A,22.526732,72.757887,-16.9186,-11.3492,36.1,Wheat,High
2023-02-11 00:00:00,6B,22.526314,72.757891,-15.3345,-9.51731,23.6,Wheat,Medium
2023-02-11 00:00:00,6C,22.526244,72.757237,-15.3917,-12.0598,42.8,Wheat,Very High
2023-02-11 00:00:00,6D,22.526763,72.757237,-16.3063,-12.5773,36.5,Wheat,High
2023-02-11 00:00:00,6E,22.526525,72.757638,-17.1663,-12.4968,24.133333333333333,Wheat,Medium
2023-02-11 00:00:00,7A,22.527958,72.750395,-19.0664,-10.012,50.0,Fallow,Very High
2023-02-11 00:00:00,7B,22.528433,72.750436,-20.3766,-10.2549,50.0,Fallow,Very High
2023-02-11 00:00:00,7C,22.528529,72.751032,-18.3143,-9.68626,50.0,Fallow,Very High
2023-02-11 00:00:00,7D,22.527949,72.751069,-20.1205,-11.5837,50.0,Fallow,Very High
2023-02-11 00:00:00,7E,22.528163,72.750758,-20.8537,-10.708,50.0,Fallow,Very High
2023-02-11 00:00:00,8A,22.526748,72.749919,-16.1803,-11.364,26.6,Wheat,High
2023-02-11 00:00:00,8B,22.526719,72.749468,-16.1281,-11.3174,33.7,Wheat,High
2023-02-11 00:00:00,8C,22.526145,72.74949,-16.6327,-11.7589,24.4,Wheat,High
2023-02-11 00:00:00,8D,22.526286,72.750055,-16.0887,-11.5934,33.9,Wheat,High
2023-02-11 00:00:00,8E,22.526437,72.749791,-16.5498,-11.6801,47.96666666666667,Wheat,Very High
2023-02-11 00:00:00,9A,22.527928,72.746618,-14.8039,-10.2797,49.1,Wheat,Very High
2023-02-11 00:00:00,9B,22.527864,72.747112,-15.5351,-10.0788,48.9,Wheat,Very High
2023-02-11 00:00:00,9C,22.528473,72.747142,-15.6903,-10.0819,53.8,Wheat,Very High
2023-02-11 00:00:00,9D,22.528502,72.746614,-14.7325,-9.9132,48.0,Wheat,Very High
2023-02-11 00:00:00,9E,22.528209,72.746825,-14.9716,-10.1914,51.96666666666667,Wheat,Very High
2023-02-11 00:00:00,10A,22.526665,72.746543,-16.0458,-13.2941,28.1,Wheat,High
2023-02-11 00:00:00,10B,22.526281,72.746567,-16.5984,-12.242,30.2,Wheat,High
2023-02-11 00:00:00,10C,22.526099,72.747116,-17.4355,-12.5944,16.8,Wheat,Medium
2023-02-11 00:00:00,10D,22.526674,72.747171,-16.2953,-12.8667,29.7,Wheat,High
2023-02-11 00:00:00,10E,22.52649,72.746891,-16.1075,-12.892,28.566666666666666,Wheat,High
2023-02-11 00:00:00,12A,22.518535,72.746677,-16.0629,-11.17,41.8,Wheat,Very High
2023-02-11 00:00:00,12B,22.518013,72.746708,-16.749,-11.3867,46.6,Wheat,Very High
2023-02-11 00:00:00,12C,22.517941,72.747349,-13.5618,-6.57326,29.9,Tobacco,High
2023-02-11 00:00:00,12D,22.518535,72.74737,-15.0753,-12.4199,28.6,Wheat,High
2023-02-11 00:00:00,12E,22.518272,72.747109,-15.5535,-12.6043,42.1,Wheat,Very High
2023-02-11 00:00:00,13A,22.51777,72.752478,-16.9501,-11.9964,27.7,Wheat,High
2023-02-11 00:00:00,13B,22.517764,72.753199,-17.8469,-13.5827,37.0,Wheat,High
2023-02-11 00:00:00,13C,22.517261,72.753172,-16.4281,-11.4382,39.2,Wheat,Very High
2023-02-11 00:00:00,13D,22.517127,72.752548,-16.8341,-11.0909,21.0,Wheat,Medium
2023-02-11 00:00:00,13E,22.517547,72.752847,-18.0379,-12.4407,23.07,Wheat,Medium
2023-02-11 00:00:00,14A,22.515363,72.751239,-16.7416,-11.0354,42.6,Wheat,Very High
2023-02-11 00:00:00,14B,22.515897,72.751233,-16.5068,-11.0835,37.6,Wheat,High
2023-02-11 00:00:00,14C,22.515909,72.750612,-17.3975,-11.7555,36.6,Wheat,High
2023-02-11 00:00:00,14D,22.51533,72.750642,-15.2671,-11.3885,45.14,Wheat,Very High
2023-02-11 00:00:00,14E,22.515543,72.750935,-16.2803,-12.9453,38.6,Wheat,High
2023-02-11 00:00:00,15A,22.515953,72.75545,-16.7959,-8.96075,27.5,Wheat,High
2023-02-11 00:00:00,15B,22.515949,72.756128,-17.3603,-11.6946,32.6,Wheat,High
2023-02-11 00:00:00,15C,22.515395,72.756042,-16.5714,-10.2256,15.4,Wheat,Medium
